EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG_C,,/MILLE,,/MILLE,/MILLE,,/MILLE,UMOL/KG,,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,MBQ/CUM,,MBQ/CUM,DEG C,KG/CUM
49NZ20030909,   P06,125,2,31,12043,9,20030912,2314,-32.5118,-148.1507,4469,250.8,2,13.6715,2,13.67173,2,35.018,2,-999,9,207.03,2,240.3,2,211.16,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.6358,26.2771
49NZ20030909,   P06,125,2,30,12042,2,20030912,2314,-32.5118,-148.1507,4469,301.3,2,11.8013,2,11.80384,2,34.8185,2,34.8217,2,206.25,2,298.1,2,211.64,2,211.25,2,1.74,2,0.12,10.96,2,0.06,0,2,0.01,0.87,2,0.01,-999,5,-999,5,-999,5,2107.3,2,2288.9,2,7.8341,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.7623,26.4933
49NZ20030909,   P06,125,2,29,12041,2,20030912,2314,-32.5118,-148.1507,4469,401.5,2,8.491,2,8.49049,2,34.5024,2,34.5023,2,222.67,2,405.6,2,225.72,2,228.05,2,3.73,2,0.13,18.23,2,0.08,0,2,0.01,1.32,2,0.01,-999,5,-999,5,-999,5,2126.3,2,2281,2,7.7616,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.4487,26.815
49NZ20030909,   P06,125,2,28,12040,2,20030912,2314,-32.5118,-148.1507,4469,501.1,2,7.3618,2,7.36292,2,34.4137,2,34.4131,2,234.11,2,505,2,238.2,2,239.49,2,5.23,2,0.13,20.79,2,0.09,0,2,0.01,1.48,2,0.01,-999,5,-999,5,-999,5,2135.4,2,2281.2,2,7.7473,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.3129,26.9131
49NZ20030909,   P06,125,2,27,12039,2,20030912,2314,-32.5118,-148.1507,4469,600.9,2,6.8596,2,6.85966,2,34.3823,2,34.3823,2,236.5,2,603.6,2,240.42,2,242.32,2,6.7,2,0.13,22.28,2,0.1,0,2,0.01,1.56,2,0.01,-999,5,-999,5,-999,5,2136.5,2,2277.9,2,7.7417,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.8029,26.9591
49NZ20030909,   P06,125,2,26,12038,2,20030912,2314,-32.5118,-148.1507,4469,701.5,2,6.4108,2,6.40982,2,34.3492,2,34.3492,2,233.09,2,703.7,2,239.26,2,239.26,2,8.33,2,0.14,23.62,2,0.1,0,2,0.01,1.65,2,0.01,-999,5,-999,5,-999,5,2141.3,6,2276.5,2,7.7305,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.3465,26.9938
49NZ20030909,   P06,125,2,25,12037,2,20030912,2314,-32.5118,-148.1507,4469,800.8,2,5.8912,2,5.8897,2,34.3212,2,34.3215,2,226.65,2,802.5,2,231.47,2,232.93,2,11.39,2,0.14,25.42,2,0.1,0,2,0.01,1.78,2,0.01,-999,5,-999,5,-999,5,2150.8,2,2278.2,6,7.7149,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.8204,27.0388
49NZ20030909,   P06,125,2,24,12036,2,20030912,2314,-32.5118,-148.1507,4469,903.1,2,5.3248,2,5.32484,2,34.3096,2,34.3095,2,214.53,2,904.7,2,221.9,2,220.58,2,17.19,2,0.16,27.66,2,0.11,0,2,0.01,1.95,2,0.01,-999,5,-999,5,-999,5,2168,2,2285.2,2,7.6872,25,6,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.2482,27.099
49NZ20030909,   P06,125,2,23,12035,2,20030912,2314,-32.5118,-148.1507,4469,1002,2,4.7349,2,4.73426,2,34.3187,2,34.3191,2,200.44,2,1002.6,2,207.23,2,206.18,2,25.36,2,0.17,30.02,2,0.12,0,2,0.01,2.1,2,0.02,-999,5,-999,5,-999,5,2186,2,2291.3,2,7.6561,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.6537,27.1742
49NZ20030909,   P06,125,2,22,12034,2,20030912,2314,-32.5118,-148.1507,4469,1203.2,2,3.6563,2,3.65617,2,34.3866,2,34.3866,2,178,2,1203,2,183.58,2,183.32,2,46.17,2,0.22,33.24,2,0.13,0,2,0.01,2.33,2,0.02,-999,5,-999,5,-999,5,2220.6,2,2305.3,2,7.6076,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.5668,27.3418
49NZ20030909,   P06,125,2,21,12033,2,20030912,2314,-32.5118,-148.1507,4469,1402.9,2,2.9617,2,2.96175,2,34.4855,2,34.4846,2,164.39,2,1404.8,2,170.26,2,169.51,2,66.78,2,0.27,34.24,2,0.13,0,2,0.01,2.43,2,0.02,-999,5,-999,5,-999,5,2245.6,2,2330.8,2,7.5878,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.8625,27.4868
49NZ20030909,   P06,125,2,20,12032,2,20030912,2314,-32.5118,-148.1507,4469,1601.3,2,2.6082,2,2.6082,2,34.5614,2,34.5614,2,155.97,2,1605.3,2,162.55,2,160.88,2,84.31,2,0.3,34.96,2,0.13,0,2,0.01,2.47,2,0.02,-999,5,-999,5,-999,5,2269.7,2,2351.5,2,7.5833,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.4967,27.5795
49NZ20030909,   P06,125,2,19,12031,2,20030912,2314,-32.5118,-148.1507,4469,1804.3,2,2.3593,2,2.36033,2,34.61,2,34.6092,2,149.94,2,1806.2,2,155.25,2,154.61,2,99.24,2,0.34,35.29,2,0.13,0,2,0.01,2.5,2,0.02,-999,5,-999,5,-999,5,2286.5,2,2371.7,2,7.5828,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.2341,27.6403
49NZ20030909,   P06,125,2,18,12030,2,20030912,2314,-32.5118,-148.1507,4469,2002.4,2,2.2094,2,2.20932,2,34.6322,2,34.6323,2,147.13,2,2002.5,2,151.9,2,151.99,2,108.05,2,0.36,35.41,2,0.13,0,2,0.01,2.52,2,0.02,-999,5,-999,5,-999,5,2298.9,2,2381.1,2,7.5827,25,6,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.0696,27.6715
49NZ20030909,   P06,125,2,17,12029,2,20030912,2314,-32.5118,-148.1507,4469,2203.3,2,2.0494,2,2.04977,2,34.648,2,34.6478,2,146.03,2,2204.2,2,150.65,2,150.79,2,115.23,2,0.37,35.53,2,0.13,0,2,0.01,2.53,2,0.02,-999,5,-999,5,-999,5,2304.3,2,2389.1,2,7.5826,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.8947,27.698
49NZ20030909,   P06,125,2,16,12028,2,20030912,2314,-32.5118,-148.1507,4469,2401.7,2,1.925,2,1.92517,2,34.6568,2,34.6569,2,146.15,2,2401.6,2,150.8,2,150.96,2,119.94,2,0.38,35.62,2,0.13,0,2,0.01,2.53,2,0.02,-999,5,-999,5,-999,5,2311.8,6,2386.9,4,7.5845,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.7549,27.7158
49NZ20030909,   P06,125,2,15,12027,2,20030912,2314,-32.5118,-148.1507,4469,2601.8,2,1.849,2,1.84904,2,34.6629,2,34.6628,2,147,2,2601.2,2,151.81,2,151.62,2,122.78,2,0.39,35.32,2,0.13,0,2,0.01,2.53,2,0.02,-999,5,-999,5,-999,5,2314.6,2,2395.5,6,7.5856,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6622,27.7277
49NZ20030909,   P06,125,2,14,12026,2,20030912,2314,-32.5118,-148.1507,4469,2800.5,2,1.7604,2,1.76047,2,34.6704,2,34.6703,2,149.57,2,2800.2,2,154.25,2,154.35,2,124.83,2,0.39,35.18,2,0.13,0,2,0.01,2.52,2,0.02,-999,5,-999,5,-999,5,2313.4,2,2398.8,2,7.5893,25,6,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5569,27.7415
49NZ20030909,   P06,125,2,13,12025,2,20030912,2314,-32.5118,-148.1507,4469,3002.5,2,1.6799,2,1.67989,2,34.6776,2,34.6776,2,154.37,2,3002.6,2,158.66,2,159.33,2,124.48,2,0.39,35.23,2,0.13,0,2,0.01,2.49,2,0.02,-999,5,-999,5,-999,5,2305.3,2,2394.8,2,7.5935,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.4589,27.7544
49NZ20030909,   P06,125,2,12,12024,2,20030912,2314,-32.5118,-148.1507,4469,3250.9,2,1.5809,2,1.58013,2,34.6865,2,34.6867,2,162,2,3250.5,2,167.15,2,167.15,2,123.08,2,0.39,34.63,2,0.13,0,2,0.01,2.44,2,0.02,-999,5,-999,5,-999,5,2300.7,2,2389.5,2,7.599,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3378,27.7703
49NZ20030909,   P06,125,2,11,12023,2,20030912,2314,-32.5118,-148.1507,4469,3499.4,2,1.4662,2,1.46615,2,34.695,2,34.695,2,171.37,2,3499.7,2,175.75,2,176.56,2,120.44,2,0.38,33.93,2,0.13,0,2,0.01,2.38,2,0.02,-999,5,-999,5,-999,5,2291.3,2,2378.1,4,7.6065,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.2009,27.7866
49NZ20030909,   P06,125,2,10,12022,2,20030912,2314,-32.5118,-148.1507,4469,3749.5,2,1.384,2,1.3838,2,34.7,2,34.6998,2,178.21,2,3749.6,2,183.23,2,183.72,2,118.97,2,0.38,33.22,2,0.13,0,2,0.01,2.36,2,0.02,-999,5,-999,5,-999,5,2286.1,2,2378.1,2,7.6118,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.095,27.7979
49NZ20030909,   P06,125,2,9,12021,2,20030912,2314,-32.5118,-148.1507,4469,4002.6,2,1.3112,2,1.31109,2,34.7031,2,34.7032,2,183.87,2,4002.5,2,188.73,2,189.04,2,118.46,2,0.38,33.13,2,0.13,0,2,0.01,2.33,2,0.02,-999,5,-999,5,-999,5,2274.9,2,2376.8,2,7.6151,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9972,27.807
49NZ20030909,   P06,125,2,8,12020,2,20030912,2314,-32.5118,-148.1507,4469,4253.2,2,1.2715,2,1.27138,2,34.7055,2,34.705,2,188.18,2,4253.1,2,192.75,2,192.66,2,118.08,2,0.38,32.69,2,0.12,0,2,0.01,2.31,2,0.02,-999,5,-999,5,-999,5,2276.6,6,2372.2,2,7.6178,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9313,27.8133
49NZ20030909,   P06,125,2,7,12019,3,20030912,2314,-32.5118,-148.1507,4469,4500.9,2,1.2494,2,1.24944,2,34.7072,2,34.7071,2,191.86,2,4501.1,2,195.48,2,195.5,2,117.74,2,0.38,32.85,2,0.12,0,2,0.01,2.3,2,0.02,-999,5,-999,5,-999,5,2273.8,2,2369.9,6,7.6196,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.882,27.8178
49NZ20030909,   P06,125,2,6,12018,3,20030912,2314,-32.5118,-148.1507,4469,4637.3,2,1.2482,2,1.24819,2,34.7077,2,34.7074,2,193.81,2,4637.3,2,196.31,2,196.29,2,117.47,2,0.38,32.6,2,0.12,0,2,0.01,2.29,2,0.02,-999,5,-999,5,-999,5,2270.4,2,2369.3,2,7.6194,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8652,27.8193
49NZ20030909,   P06,125,2,5,12017,2,20030912,2314,-32.5118,-148.1507,4469,4.3,2,16.5876,2,16.588,2,35.2948,2,-999,9,234.46,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.5869,25.8383
49NZ20030909,   P06,125,2,4,12016,2,20030912,2314,-32.5118,-148.1507,4469,4.5,2,16.5883,2,16.58865,2,35.2949,2,-999,9,234.48,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.5876,25.8382
49NZ20030909,   P06,125,2,3,12015,2,20030912,2314,-32.5118,-148.1507,4469,4.8,2,16.5909,2,16.59122,2,35.2951,2,-999,9,234.26,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.5901,25.8378
49NZ20030909,   P06,125,2,2,12014,9,20030912,2314,-32.5118,-148.1507,4469,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20030909,   P06,125,2,1,12013,2,20030912,2314,-32.5118,-148.1507,4469,4639.1,2,1.2479,2,1.24795,2,34.7077,2,34.7077,2,193.81,2,4639.1,2,196.36,2,196.4,2,117.83,2,0.38,32.63,2,0.12,0,2,0.01,2.3,2,0.02,-999,5,-999,5,-999,5,2270.9,2,2376.5,2,7.6189,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8647,27.8194
49NZ20030909,   P06,120,1,0,-999,9,20030913,1632,-32.5068,-143.9963,4957,-999,9,-999,9,-999,9,-999,9,35.4166,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.5,2,0.07,2.7,2,0.6,-999,-999
49NZ20030909,   P06,120,1,36,12048,2,20030913,1632,-32.5068,-143.9963,4957,10.2,2,17.695,2,17.69596,2,35.4138,2,35.4138,2,228.84,2,7.4,2,235.22,2,235.21,2,0.75,2,0.12,-0.03,2,0.03,0,2,0.01,0.14,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,17.6933,25.6645
49NZ20030909,   P06,120,1,35,12047,2,20030913,1632,-32.5068,-143.9963,4957,50.2,2,17.6951,2,17.69543,2,35.4127,2,35.4127,2,228.51,2,46.7,2,235.1,2,235.1,2,0.73,2,0.12,-0.04,2,0.03,0,2,0.01,0.13,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,17.6866,25.6653
49NZ20030909,   P06,120,1,34,12046,2,20030913,1632,-32.5068,-143.9963,4957,100.9,2,16.8313,2,16.82623,2,35.3388,2,35.3433,3,217.22,2,109.6,2,229.45,2,223.28,2,0.83,2,0.12,0.75,2,0.03,0.03,2,0.01,0.22,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.81,2,0.16,-999,1,-999,16.8148,25.8184
49NZ20030909,   P06,120,1,33,12045,2,20030913,1632,-32.5068,-143.9963,4957,150.4,2,15.1717,2,15.17075,2,35.1625,2,35.1812,4,215.61,2,157.3,2,221.19,2,221.54,2,0.95,2,0.12,2.34,2,0.04,0.02,2,0.01,0.34,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.1487,26.0645
49NZ20030909,   P06,120,1,32,12044,2,20030913,1632,-32.5068,-143.9963,4957,199.2,2,14.3021,2,14.30198,2,35.0789,2,35.0809,2,208.57,2,208.2,2,216.41,2,214.21,2,1.31,2,0.12,4.96,2,0.05,0.01,2,0.01,0.5,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.17,2,0.1,-999,1,-999,14.2729,26.1903
49NZ20030909,   P06,120,1,31,12043,2,20030913,1632,-32.5068,-143.9963,4957,250.9,2,13.1948,2,13.19087,2,34.965,2,34.9709,2,202.73,2,254.7,2,207.06,2,208.09,2,1.82,2,0.12,7.98,2,0.06,0,2,0.01,0.69,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.1599,26.3335
49NZ20030909,   P06,120,1,30,12042,2,20030913,1632,-32.5068,-143.9963,4957,296.4,2,11.5107,2,11.50733,2,34.7666,2,34.7694,2,205.6,2,293.9,2,210.41,2,210.53,2,2.42,2,0.12,11.54,2,0.07,0,2,0.01,0.91,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.473,26.507
49NZ20030909,   P06,120,1,29,12041,2,20030913,1632,-32.5068,-143.9963,4957,398.3,2,8.9854,2,8.98461,2,34.5305,2,34.5311,2,219.03,2,391,2,225.35,2,224,2,3.8,2,0.13,16.85,2,0.08,0,2,0.01,1.23,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.76,2,0.13,-999,1,-999,8.9419,26.7597
49NZ20030909,   P06,120,1,28,12040,2,20030913,1632,-32.5068,-143.9963,4957,501.4,2,7.3433,2,7.343,2,34.4055,2,34.4053,2,231.95,2,500.3,2,238.58,2,237.51,2,5.86,2,0.13,20.79,2,0.09,-0.01,2,0.01,1.47,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.2945,26.9093
49NZ20030909,   P06,120,1,27,12039,2,20030913,1632,-32.5068,-143.9963,4957,599.9,2,6.8205,2,6.8206,2,34.3756,2,34.3756,2,236.85,2,600,2,241.42,2,242.53,2,7.24,2,0.13,22.13,2,0.09,-0.01,2,0.01,1.55,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.67,2,0.04,-999,1,-999,6.7641,26.9591
49NZ20030909,   P06,120,1,26,12038,2,20030913,1632,-32.5068,-143.9963,4957,701.1,2,6.3464,2,6.34668,2,34.3443,2,34.3445,2,233.46,2,701.8,2,238.72,2,239.73,2,9.36,2,0.14,23.66,2,0.1,0,2,0.01,1.64,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.2825,26.9983
49NZ20030909,   P06,120,1,25,12037,2,20030913,1632,-32.5068,-143.9963,4957,801.9,2,5.8385,2,5.8383,2,34.3172,2,34.3175,2,226.21,2,805.5,2,233.49,2,232.89,2,12.5,2,0.15,25.55,2,0.1,0,2,0.01,1.76,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.49,2,0.06,-999,1,-999,5.768,27.0422
49NZ20030909,   P06,120,1,24,12036,2,20030913,1632,-32.5068,-143.9963,4957,900.6,2,5.3121,2,5.31179,2,34.3066,2,34.3066,2,215.39,2,901.5,2,221.85,2,221.85,2,17.73,2,0.16,27.39,2,0.11,0,2,0.01,1.91,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.2359,27.0981
49NZ20030909,   P06,120,1,23,12035,2,20030913,1632,-32.5068,-143.9963,4957,1002.9,2,4.7854,2,4.78526,2,34.3119,2,34.3122,2,203.11,2,1001.8,2,208.48,2,209.66,2,24.66,2,0.17,29.6,2,0.12,0,2,0.01,2.05,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.24,2,0.03,-999,1,-999,4.7038,27.1633
49NZ20030909,   P06,120,1,22,12034,2,20030913,1632,-32.5068,-143.9963,4957,1201.3,2,3.6654,2,3.66558,2,34.3782,2,34.3779,2,179.9,2,1201.1,2,186.29,2,186.17,2,45.39,2,0.22,33.05,2,0.13,0,2,0.01,2.3,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,3.576,27.3342
49NZ20030909,   P06,120,1,21,12033,2,20030913,1632,-32.5068,-143.9963,4957,1399.7,2,2.9615,2,2.96146,2,34.4804,2,34.48,2,164.65,2,1399.7,2,170.91,2,170.77,2,66.34,2,0.26,34.45,2,0.13,-0.01,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.04,2,0.02,-999,1,-999,2.8626,27.4828
49NZ20030909,   P06,120,1,20,12032,2,20030913,1632,-32.5068,-143.9963,4957,1599,2,2.5826,2,2.58234,2,34.5592,2,34.5588,2,155.45,2,1598.4,2,161.46,2,161.46,2,85.49,2,0.31,34.86,2,0.13,-0.01,2,0.01,2.44,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.4716,27.5798
49NZ20030909,   P06,120,1,19,12031,2,20030913,1632,-32.5068,-143.9963,4957,1799.7,2,2.3244,2,2.32436,2,34.6069,2,34.607,2,150.13,2,1801.2,2,156.89,2,155.82,2,100.05,2,0.34,35.2,2,0.13,0,2,0.01,2.46,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.2001,27.6407
49NZ20030909,   P06,120,1,18,12030,2,20030913,1632,-32.5068,-143.9963,4957,1999.9,2,2.1813,2,2.18128,2,34.6307,2,34.6307,2,147.23,2,1999.6,2,153.26,2,153.04,2,108.43,2,0.36,35.47,2,0.13,0,2,0.01,2.48,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.05,2,0.02,-999,1,-999,2.0421,27.6725
49NZ20030909,   P06,120,1,17,12029,2,20030913,1632,-32.5068,-143.9963,4957,2199.9,2,2.0208,2,2.02085,2,34.6482,2,34.6474,2,145.79,2,2200.6,2,151.93,2,151.64,2,116.06,2,0.37,35.5,2,0.13,0,2,0.01,2.5,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.8669,27.7002
49NZ20030909,   P06,120,1,16,12028,2,20030913,1632,-32.5068,-143.9963,4957,2399.3,2,1.9142,2,1.9142,2,34.6571,2,34.6569,2,145.51,2,2398.6,2,151.99,2,151.55,2,121.43,2,0.39,35.68,2,0.13,0,2,0.01,2.5,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,0.03,2,0.02,-999,1,-999,1.7446,27.7168
49NZ20030909,   P06,120,1,15,12027,2,20030913,1632,-32.5068,-143.9963,4957,2600.5,2,1.7988,2,1.79894,2,34.6651,2,34.6653,2,147.5,2,2600.8,2,153.76,2,153.8,2,124.98,2,0.39,35.51,2,0.13,0,2,0.01,2.5,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6131,27.733
49NZ20030909,   P06,120,1,14,12026,2,20030913,1632,-32.5068,-143.9963,4957,2800.1,2,1.7176,2,1.71758,2,34.6716,2,34.6717,2,150.78,2,2800.7,2,157.03,2,157.21,2,125.53,2,0.4,35.26,2,0.13,0,2,0.01,2.48,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.515,27.7455
49NZ20030909,   P06,120,1,13,12025,2,20030913,1632,-32.5068,-143.9963,4957,2999.1,2,1.6622,2,1.66216,2,34.6763,2,34.6763,2,154.43,2,2999.4,2,160.81,2,161,2,125.93,2,0.4,35,2,0.13,0,2,0.01,2.46,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.09,2,0.02,-999,1,-999,1.4419,27.7546
